,name,business_id,review_count,is_open,stars,city,categories
2719,Perk Up Coffee Shop,x71EvWJDVKZfM-OiYDWZ6A,112,1,4.0,Las Vegas,"Breakfast & Brunch, Coffee & Tea, Restaurants, Food"
2721,Cafe Hookah,axJFWAeEJ-kRs8LFy8ow1A,3,1,3.5,Las Vegas,"Restaurants, Mediterranean, Nightlife, Bars"
2722,Timbers - Lake Mead,AkG4ozbKUgjDk8-Mmywsxw,56,1,3.0,Las Vegas,"Breakfast & Brunch, American (Traditional), Food, Restaurants, Nightlife, Beer, Wine & Spirits, Bars"
2723,OAces Bar & Grill,rTN9PfZFa3vmfyPZd-u9sw,17,1,4.0,Las Vegas,"American (Traditional), Sports Bars, Bars, Nightlife, Restaurants"
2724,Jean Philippe Patisserie,UUGoM4q4i8rK2CBRS0xDAw,1046,1,4.0,Las Vegas,"Cafes, Food, Desserts, Restaurants, Coffee & Tea"
2725,Chicken Connection,3c6U5CdxsN_6Gpc6dqTylg,21,1,3.0,Las Vegas,"Restaurants, Chicken Wings, Fast Food"
2726,Waffle Bar,xDj6VQrMtbKrz8NSkJv_XA,48,1,4.0,Las Vegas,"Waffles, Food, Desserts, Restaurants, Breakfast & Brunch"
2727,barMASA,ni4ppUp4oHq-OSSCgUIGiA,244,1,2.5,Las Vegas,"Japanese, Sushi Bars, Restaurants"
2731,Ketchup Premium Burger Bar,WEeMwRLhgCyO1b4kikVcuQ,210,1,3.0,Las Vegas,"Burgers, Restaurants"
2733,SW Steakhouse,L_ZLtfHvfzfoNVQ0-okTXg,883,1,4.0,Las Vegas,"Steakhouses, Restaurants"
2735,Pizza Hut,tb4uP6nnel0veA_hvFmr6Q,12,1,1.0,North Las Vegas,"Pizza, Restaurants"
2736,Prommares Thai Food,kosTPb88O4Q0XGbVbEOGCA,175,1,4.0,Las Vegas,"Restaurants, Thai"
2737,Viva El Taco,1kHr1RTkm_J-dfrq-HPBug,23,1,3.5,Las Vegas,"Restaurants, Mexican"
2738,Applebees,m97jaBYRscg-hqDjMVIIWg,88,1,3.0,North Las Vegas,"Sports Bars, Burgers, Bars, Nightlife, American (Traditional), Salad, Restaurants"
2739,Arandas Taqueria,7NvIgf7XW55OKa5ZU7gw8Q,20,1,4.0,Las Vegas,"Restaurants, Mexican"
2740,McDonalds,q7LG_2s2urLJcD2IsxgTWg,8,1,3.0,Las Vegas,"Burgers, Restaurants, Fast Food"
2741,Good Fella Korean Bistro,Lzg7YuoP1SDyg2S5lvBvhg,93,1,4.5,Las Vegas,"Nightlife, Restaurants, Korean, Bars, Asian Fusion"
2742,China Joes,9SHoWGXsGOCa5hOjBOzPtg,34,1,2.0,Las Vegas,"Restaurants, Chinese"
2743,Maestros Pizzeria,h3BoyKFgStjnBeKO-wLmIg,74,1,3.5,Las Vegas,"Restaurants, Pizza"
2744,Aloha Kitchen,TeggG3duunpoy__1Y2SAyQ,302,1,3.5,Las Vegas,"Hawaiian, Restaurants"
2745,Carefree Catering,5QsW4RdCrDhVuDHnlgnCuA,10,1,3.5,Las Vegas,"Food, Food Trucks, Food Stands, Restaurants, Street Vendors"
2746,Jack in the Box,OSxC4A2g8fVn2XCH18FmAg,12,1,3.0,North Las Vegas,"Restaurants, Fast Food"
2747,Zabas Mexican Grill,34PMhyoSQHVd4Lr7slzUcA,54,1,3.0,Las Vegas,"Mexican, Restaurants"
2748,Circus Buffet,lZZLmG1ANLq2Yb3KuVA4NA,281,1,2.0,Las Vegas,"American (New), Arts & Entertainment, Casinos, Restaurants, Buffets"
2749,Pizza Joint,WqjHEdAftag4ixm09POepQ,40,1,3.0,Las Vegas,"Restaurants, Pizza"
2750,Wendys,dMEo-GjWAmTVzq3_qeQX2g,11,1,2.5,Las Vegas,"Fast Food, Restaurants, Burgers"
2751,SUSHISAMBA - Las Vegas,pH0BLkL4cbxKzu471VZnuA,1823,1,4.0,Las Vegas,"Dim Sum, Chinese, Breakfast & Brunch, Nightlife, Asian Fusion, Restaurants, Bars"
2752,Tableau,Yp9w4nhUowBU_IS_StFXbQ,358,1,4.0,Las Vegas,"Restaurants, Mexican, French, American (New)"
2754,Del Taco,FgPANtTwZqXB-edLkZTXQg,29,1,3.5,Las Vegas,"Mexican, Restaurants, Fast Food"
2755,Lauritas Taco Shop,Fkj8vJocYilePMZv2y54WA,94,1,3.5,Las Vegas,"Restaurants, Mexican, Breakfast & Brunch"
2756,Sushi Hiroyoshi Japanese Cuisine,vOMDU31gdylrzBhAKC9QbA,104,1,5.0,Las Vegas,"Japanese, Restaurants, Sushi Bars"
2757,Chipotle Mexican Grill,NHFsXnwZDkY3ufoTE9iKjQ,32,1,3.5,Las Vegas,"Fast Food, Mexican, Restaurants"
2758,Gordon Ramsay Fish & Chips,CVKOPzBVOj3_apFUmZ9ZWw,191,1,4.0,Las Vegas,"Restaurants, Seafood, Fish & Chips, Comfort Food"
2759,Nacho Daddy,QXV3L_QFGj8r6nWX2kS2hA,347,1,4.5,Las Vegas,"Restaurants, American (New), Breakfast & Brunch, American (Traditional), Tex-Mex, New Mexican Cuisine, Vegan, Mexican"
2760,Johnny Rockets,CxE5OE_t29h_wqqK1BsoFA,26,1,2.0,Las Vegas,"Restaurants, Burgers, American (Traditional), Diners, Sandwiches"
2763,Blizz,-hzQQ8tbXThpp0k5E_y1Dw,56,1,3.0,Las Vegas,"Desserts, Ice Cream & Frozen Yogurt, Food, Restaurants"
2765,Picasso,0q_BHpxbikVtPRRLRu-U0g,711,1,4.5,Las Vegas,"Bars, French, Restaurants, Spanish, Nightlife"
2766,STK Las Vegas,bpRo8L8dkhgbJhdIKa9mwA,1158,1,4.0,Las Vegas,"Bars, Cocktail Bars, Restaurants, American (New), Steakhouses, Nightlife"
2767,Le Cirque,rtlsfmdufArhk-47sWIf2w,548,1,4.5,Las Vegas,"French, Restaurants"
2769,Brooklyn Bowl,BslEhCyzaQPfpHtDogb4hQ,445,1,3.5,Las Vegas,"Arts & Entertainment, Bowling, Nightlife, Music Venues, Active Life, American (New), Restaurants"
2770,Cafe Vetro,5i-SK1EztIn6YnhcRvatTQ,12,1,3.0,Las Vegas,"Restaurants, American (New)"
2771,LuckyRice Night Market,PYIk6aWfw8B8bO1mTn2rpQ,8,1,4.0,Las Vegas,"Food, Asian Fusion, Restaurants, Imported Food, Specialty Food, Ethnic Food"
2773,La Creperie,6fPQJq4f_yiq1NHn0fd11Q,427,1,3.5,Las Vegas,"Restaurants, Creperies, French"
2774,China Poblano,GJ_bXUPv672YwNg4TneJog,1219,1,3.0,Las Vegas,"Asian Fusion, Mexican, Restaurants, Chinese"
2775,Envious Extensions,0EH_sUvRkgpa4cjHm3hQNQ,6,1,4.0,Las Vegas,"Wigs, Health & Medical, Hair Stylists, Skin Care, Shopping, Restaurants, Beauty & Spas, Blow Dry/Out Services, Hair Removal, Hair Extensions, Hair Salons, Cosmetics & Beauty Supply, Pizza, Waxing"
2777,Sweet Pok\xc3\xa9,9UVkAmyodpaSBm49DBKFNw,227,1,4.5,Las Vegas,"Japanese, Food, Poke, Seafood, Asian Fusion, Restaurants, Hawaiian, Sushi Bars"
2778,Papa Johns Pizza,AES2bv2pf2jIL5c2qVQ33w,76,1,2.0,Las Vegas,"Restaurants, Pizza"
2779,Dennys,VOAO6ip7GwK4McQZbRa60g,70,1,3.0,Las Vegas,"Breakfast & Brunch, Restaurants, Diners, American (Traditional)"
2781,Divine Cafe at the Springs Preserve,W1Yr6c2XDx_RBjb6WsV-aQ,115,1,4.0,Las Vegas,"American (New), Restaurants, Bars, Wine Bars, Cafes, Nightlife"
2782,Grimaldis Pizzeria,3nf-a84p8LC41_WAIvJPjg,228,1,4.0,Las Vegas,"Pizza, Restaurants"
2783,Lobster Me,ggqmML5wN5RFv5QtHQw4iA,23,1,3.5,Las Vegas,"Restaurants, Seafood"
2784,HoneyBaked Ham,kpjH-yKe3zsgbO7YMQ65_g,22,1,4.0,Las Vegas,"Meat Shops, Restaurants, Specialty Food, Cafes, Event Planning & Services, Food, Delis, Sandwiches, Caterers"
2785,The Cheesecake Factory,-Ylpy3VyRWwubf9dysuwjQ,496,1,4.0,Las Vegas,"Food, American (New), Desserts, American (Traditional), Restaurants"
2788,QDOBA Mexican Eats,sueADCkf8a4m3Exnd-4qeQ,55,1,3.5,Las Vegas,"Restaurants, Mexican, Fast Food, Event Planning & Services, Caterers"
2789,Buffet Asia,VKmGedwOk-16D7OawNg_ng,282,1,3.0,Las Vegas,"Korean, Japanese, Chinese, Buffets, Sushi Bars, Restaurants, Dim Sum"
2790,Sea Harbour,pzBTsxScWslK5VpfK-qWjw,11,1,2.5,Las Vegas,"Restaurants, Asian Fusion, Seafood"
2792,Subway,8menaxER6kxM_Lyi5tBmSA,3,1,1.5,Las Vegas,"Restaurants, Sandwiches"
2793,Se\xc3\xb1or Frogs,HWl2EbZhkhAkFgqt44yUkA,575,1,2.5,Las Vegas,"Restaurants, Bars, Mexican, Nightlife, Cocktail Bars"
2795,Teru Sushi,Tu3pgH2X_ml6rsD9dsr_vQ,19,1,3.0,Las Vegas,"Japanese, Sushi Bars, Restaurants"
2797,Mr. Z Tea Co,BjRi5W4tESsLRwVb85GIMQ,53,1,4.5,Las Vegas,"Coffee & Tea, Tea Rooms, Food, Juice Bars & Smoothies, Taiwanese, Restaurants"
2798,Antojos la G\xc3\xbcera Mexican Grill,NYRkbIL7yL7o75-MjhbgWw,6,1,4.5,Las Vegas,"Mexican, Restaurants"
2800,L & L Hawaiian Barbecue,iVBpGb7x55toxxL81PB2wA,22,1,4.5,Las Vegas,"Barbeque, Event Planning & Services, Restaurants, Caterers, Hawaiian"
2801,Vegas Buffet,hx-oJMNnweYqE5ybU8aiSg,67,1,2.5,Las Vegas,"Seafood, Restaurants, Asian Fusion, Buffets, Chinese"
2803,Crush,gc_GGat7TgNCmrgc4nVOgw,185,1,3.5,Las Vegas,"Nightlife, Tapas Bars, Bars, Lounges, Restaurants"
2804,Beach Caf\xc3\xa9,KRaxPApQv43oX6Dcv3jKQA,198,1,3.0,Las Vegas,"American (Traditional), Restaurants"
2805,Subway,M7ZuMAutAtvplANHiOz_ug,3,1,1.0,Las Vegas,"Sandwiches, Fast Food, Restaurants"
2806,Lago,SeNOJ2zYHziptxLuiRINLg,457,1,4.0,Las Vegas,"Italian, Tapas/Small Plates, Restaurants"
2807,Kobe Sushi Bistro,WrHu03srbhJAw6bnTIixdw,400,1,3.5,Las Vegas,"Sushi Bars, Japanese, Restaurants"
2809,Bens BBQ & Smokehouse,5MnLa1nE606cvNGlSFt01Q,21,1,3.5,Las Vegas,"Barbeque, Food, Food Trucks, Restaurants"
2810,Wolfgang Puck Bar & Grill,N0apJkxIem2E8irTBRKnHw,1282,1,4.0,Las Vegas,"Nightlife, American (New), Bars, Restaurants"
2811,El Segundo Sol,Rj-7ymdw8aNZBRqGRAjR3Q,531,1,4.0,Las Vegas,"Mexican, Restaurants, Bars, Venues & Event Spaces, Nightlife, Cocktail Bars, Event Planning & Services"
2813,Pho Bistro,0VjHFdczi6Nln_nn8bucJQ,91,1,4.0,Las Vegas,"Restaurants, Chinese, Vietnamese"
2814,Paymons Mediterranean Cafe & Lounge,f4kNNLU_0q_2J711jCN7dA,477,1,4.0,Las Vegas,"Greek, Restaurants, Vegetarian, Mediterranean"
2815,Chile Verde Express Mexican Grill,oN_A87dyVD2FBk7coLnhCg,149,1,4.5,Las Vegas,"Restaurants, Mexican"
2817,Los Lupes Mexican Restaurant,8USUyIeN39rurnqCn5cA0w,58,1,4.5,Las Vegas,"Restaurants, Mexican"
2818,Samurai Sams,JdXWoFcLDxE7OhC63r8zAQ,31,1,2.5,Las Vegas,"Restaurants, Japanese"
2819,The Cheesecake Factory,NoA6bD6W7z_Aztk_cOU5cg,148,1,3.0,Las Vegas,"American (Traditional), Food, Restaurants, Desserts, Breakfast & Brunch"
2821,Jersey Mikes Subs,r-jaMF7dyyaiOXlcmQJRdQ,29,1,4.0,Las Vegas,"Fast Food, Delis, Restaurants, Sandwiches"
2822,JCs Irish Sports Pu,jhjmgnCYsTpIe-XOMZR-vA,79,1,3.0,Las Vegas,"Restaurants, Pubs, Bars, Sports Bars, Nightlife, Irish"
2823,Prime,SZEFE5hL7aN5nM-A44iPwQ,632,1,4.0,Las Vegas,"Restaurants, Nightlife, Bars, Steakhouses"
2824,Rush Hour Tavern,qov0ZyFFLCIKM-9ewBqPjw,10,1,4.0,Las Vegas,"Bars, American (Traditional), Restaurants, Nightlife"
2825,Olives,QJR4qBUHegWEozSQrGmBPw,1543,1,4.0,Las Vegas,"Bars, American (New), Restaurants, Nightlife, Mediterranean"
2830,Chicke Now,0UESjBq6_kPjCs4zPh4oEQ,9,1,3.5,Las Vegas,"Chicken Shop, Restaurants, American (New)"
2832,Buffet of Buffets,pJpjgXH5lgJtIJos9GqetQ,368,1,4.0,Las Vegas,"Buffets, Restaurants"
2833,McDonalds,ajwGl90CuCZac3BKWY1ShQ,20,1,2.0,Las Vegas,"Fast Food, Burgers, Restaurants"
2834,In-N-Out Burger,Yq92uUpugGyJLvDtcDRunw,181,1,4.5,Las Vegas,"Restaurants, Fast Food, Burgers"
2835,Tilted Kilt Pub & Eatery,5_MrPFw9E0cMJ1Q0DJFZOQ,231,1,3.0,Las Vegas,"Sports Bars, Nightlife, American (Traditional), Restaurants, Pubs, Bars"
2836,Olive Garden Italian Restaurant,viji5rHhNlsy9w-JmUhyaw,113,1,3.5,Las Vegas,"Nightlife, Bars, Restaurants, Italian, Salad, Wine Bars"
2837,La Bonita Supermercado,woJ0p5-_bc1BCezm16qtZQ,20,1,3.5,Las Vegas,"Restaurants, Mexican, Food, Grocery"
2838,Tasty Grill,u4IDWradF0DQSdfiUNpS2Q,23,1,4.5,Las Vegas,"Pizza, Burgers, Restaurants, American (Traditional), Chicken Wings"
2839,NYP- Pizzeria,hdZ_4Vd9opGm5UajNUuhwA,96,1,3.5,Las Vegas,"Restaurants, Italian, Pizza"
2840,Casanova,Gyrez6K8f1AyR7dzW9fvAw,362,1,4.0,Las Vegas,"Mediterranean, Restaurants, Italian"
2841,Noodle Asia,_j2EtQtgLuXGRBfbM5YwZA,851,1,3.5,Las Vegas,"Restaurants, Chinese, Noodles"
2842,Zoozacrackers Deli,a3APDveO8DSEIp7o1f24hw,269,1,3.5,Las Vegas,"Delis, Restaurants, Sandwiches, Burgers"
2843,Eiffel Tower Restaurant,xVEtGucSRLk5pxxN0t4i6g,1314,1,4.0,Las Vegas,"Steakhouses, French, Bars, Cocktail Bars, Restaurants, Nightlife"
2844,SEA: The Thai Experience,jVD09YgKsDtKD5sOYes6wg,311,1,3.5,Las Vegas,"Thai, Vietnamese, Asian Fusion, Restaurants"
2845,Palio,gS0CcaNcmiU18nLqqELhUQ,85,1,4.0,Las Vegas,"Breakfast & Brunch, Nightlife, Coffee & Tea, Desserts, Food, Coffeeshops, Restaurants"
2846,Jimmys Seaside Fries,jfUarAupxK2BwoYj8hjQVw,5,1,3.5,Las Vegas,"Street Vendors, American (Traditional), Food, Restaurants, Fast Food"
2847,Mesa Grill,XZbuPXdyA0ZtTu3AzqtQhg,2771,1,4.0,Las Vegas,"Tex-Mex, Southern, Restaurants, Mexican, American (New)"
2848,Hyde Bellagio,K7fip0nDFFdCC7OCnNOotQ,456,1,3.5,Las Vegas,"Bars, Nightlife, Lounges, Restaurants, Wine Bars, Italian"
2849,Katsuya,RSOinkOUpxm0mGw1IWr4Xw,287,1,4.5,Las Vegas,"Restaurants, Japanese, Sushi Bars"
2850,Daddys Delights,kc5JPu8lkg64yUbrheJxng,112,1,3.0,Las Vegas,"Restaurants, Pizza, Vegetarian"
2851,Nosh,Nv8p5Hpf3dfAPx14yoRaBA,81,1,3.0,Las Vegas,"Bakeries, Food, Restaurants, Bagels, Sandwiches"
2854,Pizza Hut,QSM3w1AAdFDQXGE26vNsZA,35,1,2.0,Las Vegas,"Chicken Wings, Restaurants, Pizza"
2855,Golden Cake,kqO-dgJ_Ww17qVJXsPTfnw,4,1,2.0,Las Vegas,"Restaurants, Food, Bakeries"
2856,Da Pizzeria,hmRR9whRtnbV5LyIC3Bxrg,3,1,3.5,Las Vegas,"Restaurants, Pizza"
2857,Sports Book Grill,wJAs37fHi3iqQ8Huym1mGg,20,1,3.5,Las Vegas,"Restaurants, Sandwiches, Pub Food, Fast Food"
2859,Subway,OSLEi9yMmaV0FBZKshJnUw,6,1,3.5,Las Vegas,"Restaurants, Sandwiches, Fast Food"
2861,Del Taco,ySBvgchqN-sJmvUQVcTpnw,18,1,3.0,Las Vegas,"Mexican, Restaurants"
2864,Little Hong Kong,vX-FwyJ7eINXn_Gn6CqMFg,25,1,3.0,Las Vegas,"Filipino, Restaurants, Chinese"
2866,Cafe Gelato,huOCKRwDvNqGX3KSzYawbw,173,1,4.0,Las Vegas,"Coffeeshops, Nightlife, Cafes, Gelato, Ice Cream & Frozen Yogurt, Food, Coffee & Tea, Desserts, Restaurants"
2867,Virgils Real Barbecue,zaxK3ea92mvEBRy-jttngg,19,1,4.0,Las Vegas,"Restaurants, Arts & Entertainment, Bars, Barbeque, Nightlife, Music Venues, Chicken Wings, American (Traditional)"
2868,Hakkasan Restaurant,kICgNgVRkIh4doz0atyMMA,308,1,4.0,Las Vegas,"Dim Sum, Dance Clubs, Lounges, Bars, Chinese, American (Traditional), Cantonese, American (New), Restaurants, Nightlife"
2871,Luna Lounge,UN_6ebslv5cxdDmZAX3ivQ,278,1,4.0,Las Vegas,"Restaurants, Hookah Bars, Lounges, Nightlife, Tapas Bars, Bars"
2873,Le Pho Vietnamese Kitchen,r05kbKriZ3Z56Nre1WQIDg,136,1,4.0,Las Vegas,"Restaurants, Food, Vietnamese, Asian Fusion, Bars, Nightlife"
2874,Bentto Rock 1,jsOGd-P1BfoUY40yY5l59A,20,1,3.5,Las Vegas,"Restaurants, Japanese"
2875,Chao Thai Restaurant,QmVF3KJ07PsdroCFwOC_Ow,152,1,4.0,Las Vegas,"Thai, Food, Food Delivery Services, Restaurants"
2876,Sushi Roku,gBfPyzPRmeOaj3SdcIj0Rw,950,1,4.0,Las Vegas,"Lounges, Sushi Bars, Nightlife, Japanese, Bars, Restaurants"
2877,Pinot Brasserie Bakery,NieVNg1pP-PPeGUsdpy9BA,3,1,4.0,Las Vegas,"Restaurants, Coffee & Tea, Food, French"
2878,Dottys #7,9WeJvvyT-j3btKwvTXyzjw,8,1,2.0,Las Vegas,Restaurants
2879,Morels French Steakhouse & Bistro,O_C-2kZMHGnq3ZDL_OaG6Q,539,1,3.5,Las Vegas,"Steakhouses, Lounges, Bars, Nightlife, French, Restaurants"
2881,Port of Subs,gZFjmwpGXJK5YGnS3bjflg,28,1,3.0,Las Vegas,"Restaurants, Sandwiches, Delis"
2882,SNS Diner,APRp233sygej2YesZtrgbQ,151,1,4.5,North Las Vegas,"Barbeque, Restaurants, Diners"
2883,Yong Kang Street,D8yYMxz0p6oQnOQnLRUIyA,284,1,3.0,Las Vegas,"Restaurants, Taiwanese, Chinese, Cantonese, Dim Sum, Japanese, Ramen"
2884,Johnny Rockets,FWBWBnM2zjycBI7QrayklA,4,1,2.0,Las Vegas,"Restaurants, Burgers, Fast Food, American (Traditional), Diners"
2885,Delmonico Steakhouse,--9e1ONYQuAa-CB_Rrw7Tw,1311,1,4.0,Las Vegas,"Steakhouses, Restaurants, Cajun/Creole"
2886,Wendys,uaBVv3tZJaOd8lfPFInzTA,16,1,2.5,Las Vegas,"Restaurants, Fast Food, Burgers"
2888,Little Caesars Pizza,5qK5rJxwo0cjP3vTf3lkSA,18,1,1.5,Las Vegas,"Pizza, Restaurants"
2889,Paris Baguette,tFC0oaQO0wpwMIaJyUSsAQ,76,1,4.0,Las Vegas,"Coffee & Tea, Bakeries, Cafes, Food, Restaurants"
2891,Market City Caffe,ppmYIHMCIL5bocUsJSsDWA,11,1,3.5,Las Vegas,"Restaurants, Italian"
2892,Battistas Hole In the Wall,yNVcnSaMSrTmjJBMrHTy9w,813,1,3.5,Las Vegas,"Restaurants, Italian"
2894,B and B Ristorante,GTR39A2jwNIS_NV8q2r_JA,698,1,3.5,Las Vegas,"Restaurants, Italian, Seafood"
2895,LA Subs & Salads,d9YAMj9ldM4jyBNn5bIBrg,10,1,3.5,Las Vegas,"Salad, Restaurants, Sandwiches"
2896,El Patio Catering,irVqdCcmeO_Qhz8YcwaxOA,4,1,3.0,Las Vegas,"Food Stands, Mexican, Restaurants"
2898,B&B Burger & Beer,GZONBn0K1yp2aaD-l8debQ,423,1,3.0,Las Vegas,"Barbeque, Italian, Restaurants, Burgers, Cocktail Bars, Nightlife, Bars, Beer Bar"
2901,Cooks BBQ,w1gAEE4anHxNNZtJoJOTUg,4,1,2.0,Las Vegas,"Barbeque, Restaurants"
2902,Tonys Mexican Food,7phGRr7Z36IrET7zDKD3Pg,15,1,4.0,Las Vegas,"Restaurants, Mexican"
2903,Streets of New York,QnfAHUr5-HTiaA5-va3glQ,152,1,3.5,Las Vegas,"Pizza, Italian, Restaurants, Sandwiches"
2904,Piccadilly Pizza Fremont,Rt_M67qJU8x4QGhdYwnkAQ,58,1,2.5,Las Vegas,"Restaurants, Pizza"
2905,Vinos Pizzeria,OulLyhVNvZOLn-uvV-pGMA,7,1,2.5,North Las Vegas,"Restaurants, Pizza"
2906,Nikos Pizza,E_jLyf_YuGgMP_rw8tvNSA,32,1,5.0,Las Vegas,"Italian, Pizza, Restaurants, Sandwiches, Chicken Wings, Food Delivery Services, Food, Mediterranean"
2907,Capriottis Sandwich Shop,Ea3BblvC4zzagYI_1cNumA,55,1,4.0,Las Vegas,"Sandwiches, Salad, Vegetarian, Restaurants"
2908,Kabob N More,EfAqol3tWckyNrBMIooJmg,186,1,3.5,Las Vegas,"Pakistani, Restaurants, Halal, Indian, Arabian"
2909,Panda Express,V2WLiBR3iGaegRAVNjOndA,31,1,3.5,Las Vegas,"Chinese, Fast Food, Restaurants"
2910,H2 EAU,S2bGqPoTjUc2ywC9FYuBsw,11,1,3.5,Las Vegas,"Nightlife, Diners, Restaurants, Bars"
2911,Shake Shack,QJatAcxYgK1Zp9BRZMAx7g,2091,1,4.0,Las Vegas,"Burgers, Restaurants, American (New)"
2912,Lobstah trap,bizdJ-aiyYd2aBVa_f1RXA,3,1,4.5,Las Vegas,"Restaurants, American (New)"
2914,Redwood Steakhouse,YhTwTm31WOl8ug7TCW8ubA,8,1,3.5,Las Vegas,"Soup, Restaurants, Steakhouses, Salad"
2917,Capriottis Sandwich Shop,cOinUcaLy9bZyvnTWub96Q,9,1,3.0,Las Vegas,"Restaurants, Sandwiches"
2919,Izakaya Go,dxeu5YQIzw0jOp1cSVkimg,328,1,4.5,Las Vegas,"Ramen, Restaurants, Sushi Bars, Japanese, Nightlife, Beer, Wine & Spirits, Bars, Tapas Bars, Food"
2920,Ohjah Japanese Steakhouse,9U4Tqt5SkZKQ6eeH6IPSxQ,211,1,4.5,Las Vegas,"Sushi Bars, Restaurants, Steakhouses, Japanese"
2921,Lillys Thai & Vietnamese Restaurant,ars2tzN-u21FuTwuxAMkVQ,70,1,4.0,Las Vegas,"Restaurants, Thai, Food, Vietnamese"
2922,Paradise India,xYonRlhqbwdHLhPs1PLdCg,83,1,4.5,Las Vegas,"Restaurants, Pakistani, Indian, Coffee & Tea, Food"
2923,Carls Jr.,COQMWoDNhnNWHafZjGh0Dw,16,1,3.0,Las Vegas,"Burgers, Restaurants, Fast Food"
2926,Grimaldis Pizzeria,YQ--LJ7pvjiDSqNv0TuKTQ,666,1,4.0,Las Vegas,"Pizza, Restaurants"
2927,McDonalds,3ECiKRkd3KXO48GdDTp_8g,13,1,3.0,North Las Vegas,"Burgers, Restaurants, Fast Food"
2928,Fat Moes Pizza & Wings,Yr_w9lakJrKMyEG_hI6zbA,54,1,3.0,Las Vegas,"Salad, Pizza, Restaurants, Burgers"
2929,Genesis Restaurant,xgrUl5uWTCexTGEWDrVqcg,35,1,3.0,Las Vegas,"Restaurants, Kosher"
2930,Robertos Taco Shop,wT-J6sib_NSr8rcH2aTcAA,27,1,2.5,Las Vegas,"Restaurants, Fast Food, Mexican"
2931,Cafe Luhena,5k8kyvvReTf1RMq4jpayQg,5,1,5.0,Las Vegas,"Ethiopian, Restaurants, Breakfast & Brunch, African, Cafes"
2933,Churchs Chicken,_cs_J4j8XXyBgihJs83qUg,81,1,2.0,Las Vegas,"Chicken Wings, Restaurants, Fast Food, Burgers"
2934,The Grill,SAYba72hNAaohnBN1f__aA,5,1,3.0,Las Vegas,"Restaurants, Cafes, American (Traditional), Breakfast & Brunch"
2935,Sicilys Pizza II,T9XOUa2dX4conDOqjUtmhA,4,1,1.5,Las Vegas,"Pizza, Italian, Restaurants"
2936,Virgin V Cheese,BXkk_gg5y4ltheHqKCWMdg,13,1,4.5,Las Vegas,"Cheese Shops, Specialty Food, Vegan, Restaurants, Organic Stores, Food, Farmers Market"
2937,Popeyes,rIDzNikbeBSR1jbwN-7ydQ,57,1,2.0,Las Vegas,"Southern, Restaurants, Fast Food, Chicken Wings"
2938,Cleo,A4zLP5AyKEEHQr_dWEZKig,371,1,4.5,Las Vegas,"Middle Eastern, Mediterranean, Greek, Restaurants, Tapas/Small Plates"
2939,Tournament of Kings,6V_7ldr9tjmet0BdAnC34A,378,1,4.0,Las Vegas,"Restaurants, Musicians, Casinos, Arts & Entertainment, Event Planning & Services"
2940,Romaine Empire,uGW5mFIm62PFF8bpk0wiMg,10,1,3.5,Las Vegas,"Restaurants, Food Court, Sandwiches, Seafood, Salad"
2942,Pot Tea Social House,tA5mqEP68qjbTFK9c14D7A,235,1,4.0,Las Vegas,"Asian Fusion, Coffee & Tea, Restaurants, Taiwanese, Seafood, Food"
2943,Firehouse Subs,3LQhD2j97GuVIDAciQzX2Q,26,1,4.0,Las Vegas,"Sandwiches, Salad, Restaurants, Delis, Fast Food"
2945,Robertos Taco Shop,uiHyP1uOAzOPkOmnWhnW0A,78,1,3.0,Las Vegas,"Mexican, Restaurants, Fast Food"
2946,Port of Subs,b4a9xvX1LtwcZx6a5SiFVw,26,1,4.0,Las Vegas,"Sandwiches, Restaurants, Delis, Salad"
2947,Social Life Pizza,SpeZAJN0ACO_m3Z4mcqwpA,52,1,3.5,Las Vegas,"Restaurants, Food, Pizza"
2948,China Max,oBdseQ_SP2Du7oY6-0YUSw,13,1,2.0,Las Vegas,"Chinese, Food Court, Restaurants"
2949,Timbers - Durango,iACo0RlJN6PGJez9oaK-tA,72,1,2.5,Las Vegas,"Restaurants, Nightlife, Breakfast & Brunch, American (Traditional), Bars"
2950,David Montes NY Pizzeria,umADfVGZDjsYmDxXX8knXA,59,1,2.5,North Las Vegas,"Pizza, Restaurants"
2951,Aloha Kitchen,JgkfjCL1NfMBC_M_hax_3Q,116,1,4.0,Las Vegas,"Hawaiian, Restaurants"
2952,Ramen KoBo,5xdKUuu4DbJ71KGbwRXfFg,198,1,4.0,Las Vegas,"Japanese, Restaurants, Ramen, Noodles"
2953,Dairy Queen/Orange Julius,L4KJL44Yj3HkzAkKfm0PZw,11,1,3.0,North Las Vegas,"Restaurants, Food, Ice Cream & Frozen Yogurt, Hot Dogs, Juice Bars & Smoothies"
2954,Bonchon,k-tg18rWRibZ4jKpoqhb0Q,190,1,3.5,South Las Vegas,"Restaurants, Chicken Wings, Asian Fusion, Korean"
2955,McDonalds,vvc7L68Mu3Fa4OnZ8rviFA,10,1,1.5,Las Vegas,"Burgers, Restaurants, Fast Food"
2957,Nathans Famous,OcHZMxSYubLUg64aBU27sA,10,1,2.5,Las Vegas,"American (New), Cheesesteaks, Restaurants, Hot Dogs"
2958,Baja Fresh Mexican Grill,58sCCOPM4vS4yQCEwL1pjA,9,1,2.5,Las Vegas,"Mexican, Restaurants"
