,name,business_id,review_count,is_open,stars,city,categories
1233,Cathay House,ltl1WFdxYcyKOCnV6llQjw,18,0,2.5,Las Vegas,"Dim Sum, Restaurants, Chinese"
1236,Felix Hot Dog Taco Shop,cNBTDuIAQkqRLl_OxMl-2w,6,0,5.0,Las Vegas,"Hot Dogs, Restaurants, Mexican"
1237,Cafe Heidelberg German Market & Restaurant,wf-Uj0LIfPhVSbxlmPcUqw,44,0,3.5,Las Vegas,"Restaurants, German, Delis"
1238,Chicago Tasty Dogs,DZN44_XFktITlIUec4H69w,31,0,3.0,Las Vegas,"Hot Dogs, American (New), Restaurants"
1243,Love Empanadas,kcxD07NmyWxAHvrzS7LD8A,5,0,5.0,Las Vegas,"Food, Latin American, Restaurants, Specialty Food, Ethnic Food"
1246,McDonalds,EEePiBwchl-TIBVcTdE0RA,28,0,2.0,Las Vegas,"Restaurants, Fast Food, Burgers"
1254,Mantra Masala,I2mnA_OCnIdua0FhW03cUw,22,0,3.5,Las Vegas,"Indian, Restaurants"
1255,Lynyrd Skynyrd BBQ and Beer,S6GcR_UsJhVkNoypqfx7Lw,38,0,3.0,Las Vegas,"Food, Restaurants, Beer, Wine & Spirits, American (New)"
1257,Rockin Baja Lobster,miLGfOp3gvO2y3nMv--1Qg,5,0,3.0,Las Vegas,"Seafood, Restaurants"
1262,DJ Bibingkahan,pvzJ4ViI8bCgBnAAosLpFA,79,0,3.5,Las Vegas,"Restaurants, Filipino"
1263,Rising Sun,nQ--EthdNGaIf_nUkBj6Xw,47,0,4.0,Las Vegas,"Japanese, Sushi Bars, Restaurants"
1266,Carinos Italian Grill,zPxNDf1iKsDGGpkM44HKxA,3,0,2.5,Las Vegas,"Italian, Restaurants"
1269,Als Beef,HVFKw_1abKVGYscxYKlKYA,163,0,3.5,Las Vegas,"Hot Dogs, Sandwiches, Italian, Restaurants"
1270,Gianis New York Pizza & Pasta,4BQLF2KNjAzIkK0gDXJK6g,25,0,2.5,Las Vegas,"Pizza, Italian, Restaurants"
1271,Fish Delish,x9XCZXcRwUtTWAGd6MRDmw,17,0,4.0,Las Vegas,"Seafood, Restaurants"
1274,808,hLRorEsACIyya9gA9C3BdQ,10,0,3.0,Las Vegas,"Restaurants, Seafood"
1278,Chianti Cafe,1Iz9OlIJi12jLWrQYoUsAA,8,0,3.0,Las Vegas,"Wine Bars, Restaurants, Nightlife, Italian, Bars"
1279,Tequila Bar and Grill,-ilCufjKjeswCLyIrCtuqQ,167,0,3.5,Las Vegas,"Bars, Restaurants, Nightlife, Mexican"
1281,Aroma Garden Cafe,BX-bp0raoO-V1phG66Q9SA,3,0,4.0,Las Vegas,"Italian, Restaurants"
1283,Tinocos Bistro,aveqqTTutqV5tOl3_SeI8A,9,0,4.5,Las Vegas,"Restaurants, Italian, French"
1287,Carls Jr,iSC_NslJHJTtwoaKn6kggw,5,0,4.5,Las Vegas,"Burgers, Fast Food, Restaurants, Food"
1293,Samurai Sams,RAU2fPJ852Z241SXP-Wfew,11,0,3.0,Las Vegas,"Japanese, Restaurants"
1296,Village Seafood Buffet,rvnTFEq7R2ZHg0_CYbBNFw,823,0,3.5,Las Vegas,"Seafood, Buffets, Restaurants"
1298,Wendys,BuGweXjpqEo_5ovBHd-7zQ,4,0,2.0,Las Vegas,"Restaurants, Burgers, Hot Dogs, Fast Food"
1299,Viva Caf\xc3\xa9 Espresso Bar,rWkQMRI6PRo5woBaxGD68g,8,0,4.0,Las Vegas,"Restaurants, Cafes, Food, Coffee & Tea, Bagels"
1306,Basil Thai Fusion,yGd87bkFijZ6YHrHtW5maA,110,0,3.5,Las Vegas,"Thai, Restaurants, Italian, American (New)"
1307,Soho Pizza Bar,Mbcjfix9W-7SJXG25q5CPw,5,0,1.0,Las Vegas,"Bars, Nightlife, Restaurants, Pizza"
1309,Edamame Restaurant,oAbPUdAp-7HgJ9hHkanAbA,9,0,3.5,Las Vegas,"Restaurants, Shanghainese, Chinese"
1312,Fazolis,leZNWLccyBaXpPIRPK_lsA,50,0,3.5,Las Vegas,"Restaurants, Italian"
1314,Mala Restaurant,Ang2kQwTBd9S4LrhAS2pCA,20,0,4.0,Las Vegas,"Szechuan, Chinese, Restaurants"
1315,Lucies Lounge,0aDCv4zPhzy7RklHDrnKQg,12,0,3.5,Las Vegas,"Bars, Nightlife, Dive Bars, Lounges, Karaoke, Pizza, Restaurants"
1318,Hibachi-San,36PyJL7VPM6Xd6agqXj5RQ,3,0,4.5,Las Vegas,"Restaurants, Japanese"
1322,Ruths Chris Steak House,qA4MWdUmaXYkrZ223cFfFA,75,0,3.5,Las Vegas,"Restaurants, Steakhouses"
1324,Locomoco Hawaii  BBQ,ydtCK4_pL7LRr85RDow3mg,5,0,4.0,Las Vegas,"Asian Fusion, Barbeque, Hawaiian, Restaurants"
1331,Indias Grill,eoLNHNumSrcNUgDuZh326g,4,0,3.0,Las Vegas,"Restaurants, Indian"
1334,Mack Ribz BBQ & Louisiana Fried Chicken,ZNR0dkujYDCLM3CqtI9w8Q,3,0,3.5,Las Vegas,"Barbeque, Restaurants"
1342,Chicken Now,JTknlKD6bviJZLngdpbydw,8,0,3.0,Las Vegas,"Restaurants, Chicken Wings"
1344,50s Diner,X-V0cWAHI-cw5b0P3WtXZQ,10,0,3.5,Las Vegas,"Diners, Restaurants"
1349,Steakhouse 46,MbhIK-51P6TmHWLLa-n4Sg,21,0,3.5,Las Vegas,"Steakhouses, Restaurants"
1356,Snack Bar,Opufpwe4jaf--LtDZ_AHiw,3,0,5.0,Las Vegas,"Mexican, Hot Dogs, Juice Bars & Smoothies, Desserts, Food, Ice Cream & Frozen Yogurt, Cafes, Restaurants, Sandwiches"
1357,Bowl of Heaven 2 Go,e0HvYAL3vCH145vb0B_H5w,7,0,3.5,Las Vegas,"Juice Bars & Smoothies, Food, Vegan, Restaurants"
1358,Firefly,zlHSnkKKZLtkaX9CljvryA,120,0,4.0,Las Vegas,"Tapas Bars, Restaurants"
1362,Mainland,DDW3jj5vSNO5nlR1BX5dSg,22,0,3.5,Las Vegas,"Restaurants, Asian Fusion"
1376,Draco Wings,aXVOrs-vYxokOHFcy4xZHg,3,0,2.5,Las Vegas,"Restaurants, Chicken Wings"
1377,Aroma Cuisine of the World/Oscar Catering,i-LDatuEXFN3EDZK1sgllQ,35,0,5.0,Las Vegas,"Food, Desserts, Mexican, Spanish, Restaurants, Italian, Juice Bars & Smoothies, Sandwiches"
1385,Bos Big Boy,avnIYScsA-gUHZxIn9JfzQ,4,0,2.0,Las Vegas,"Restaurants, American (New)"
1386,Sun City Caf\xc3\xa9,pgvv3Fi0HiD0ateqLcqyZQ,24,0,4.5,Las Vegas,"Restaurants, Breakfast & Brunch"
1389,Bowl of Heaven,0S2fiheNzQLDSCs89Kmgnw,22,0,4.0,Las Vegas,"Food, Vegan, Juice Bars & Smoothies, Restaurants, Gluten-Free"
1393,Monstah Lobstah,PwTsXVAm19AZ0jnAyYSvZA,47,0,3.0,Las Vegas,"Restaurants, Seafood, Steakhouses"
1402,Korea House BBQ,u3wBdbVJXkXA7VUpz_YuEQ,7,0,3.5,Las Vegas,"Restaurants, Korean, Barbeque"
1407,3 Tomatoes and A Mozzarella,mE-isLpfMbdQpOmb-WWo3w,54,0,3.0,Las Vegas,"Restaurants, Italian, Pizza"
1415,Alfonsos Mexican Food,hMe7hiCo90jnMXyzmPnO6Q,4,0,2.0,North Las Vegas,"Restaurants, Mexican"
1417,Tequila Shack,DsNyZcMu2f66WYaZ78EPTg,3,0,2.5,Las Vegas,"Nightlife, Restaurants, American (New), Bars, Sports Bars"
1418,Chapalas Mexican Restaurant,Fq6tvdwtKV7Kk3_33oONQQ,19,0,3.0,Las Vegas,"Mexican, Restaurants"
1419,Three Villages Restaurant,ZB4ViCkUyJ4j-cJjOQ-N4A,61,0,4.0,Las Vegas,"Dim Sum, Restaurants, Chinese, Shanghainese"
1434,Sakura Japanese Restaurant,M27gWyT2EpCCj-dSnXDJwA,79,0,2.0,North Las Vegas,"Japanese, Restaurants"
1436,Se\xc3\xb1or Pollo Restaurant,fdLR0YxQUHuxxA-GkkHqPA,10,0,4.0,Las Vegas,"Chicken Wings, Mexican, American (Traditional), Restaurants, Fast Food"
1439,Zizzy,lxPWvoHDxgxBXIwfRjtLwg,49,0,3.5,Las Vegas,"Korean, Cocktail Bars, Karaoke, Bars, Restaurants, Nightlife"
1442,Byblos Cafe & Pastries,dwehZNFdzIMvOAKK7PsZqg,5,0,4.5,Las Vegas,"Food, Middle Eastern, Mediterranean, Restaurants, Bakeries"
1449,Sushi Factory,YnrJNjZsLIhvldYHtkxKrA,94,0,3.0,Las Vegas,"Japanese, Restaurants, Sushi Bars, Buffets"
1457,Babas Tsi-bugan Restaurant,wqaLf9ShvoJxr7NScUrUFg,51,0,4.0,Las Vegas,"American (New), Restaurants, Food, Food Delivery Services, Filipino"
1461,Fortune Seafood Restaurant,ASxoWbHKUWBZLh2rWysLcw,35,0,2.5,Las Vegas,"Cantonese, Chinese, Dim Sum, Restaurants, Seafood"
1465,Camachos Cantina,Rmrv-moVXt4Moz_RhZaWuQ,10,0,2.0,North Las Vegas,"Bars, Mexican, Nightlife, Restaurants"
1469,Rub Bbq,zKC3gRFQ8eRU8oRXENAEaA,28,0,2.5,Las Vegas,"Barbeque, Restaurants"
1475,Sao Paulo,bo0pXRc-eTsXMw1P175xKw,28,0,2.5,Las Vegas,"Restaurants, Cafes"
1478,Wok My World,PeLzCf2_GZlNZns2PLBueA,44,0,3.5,Las Vegas,"Chinese, Restaurants"
1479,Lees Buffet,znDUBjt-m2qmXi_p3m3rDA,46,0,2.0,Las Vegas,"Restaurants, Buffets"
1480,Republic Cafe,tgndyfvC3iSW9l-Vxu67Fg,3,0,3.0,Las Vegas,"Breakfast & Brunch, Cafes, Restaurants, Food, Coffee & Tea, Cuban"
1483,Lava Grill,tuCLe8Rose9TzqDw21ycIA,105,0,4.0,Las Vegas,"Restaurants, Japanese, Barbeque, Hawaiian"
1493,Little Divisoria,Sww7tyZNFdYfVHMSjKITdw,6,0,5.0,North Las Vegas,"Ethnic Food, Hawaiian, Food, Specialty Food, Grocery, Asian Fusion, Restaurants"
1500,Violas Tavern,zazLy5wo73tr5y9Oxjx36g,17,0,3.5,Las Vegas,"Bars, Active Life, Sports Bars, Restaurants, American (New), Nightlife"
1511,Blue Agave,2GfKCR3S8I2m0iiyEd3sKA,5,0,1.5,Las Vegas,"Mexican, Restaurants, Seafood"
1525,Mabuhay Kitchenette,ZnUBkQrpRQDk_Y0hPtlgNw,18,0,4.0,Las Vegas,"Filipino, Restaurants"
1531,Wok On In,ZaV97nuYxH32bthBIzjgmw,18,0,3.0,Las Vegas,"Chinese, Restaurants, Mongolian"
1532,Eddie Ds,UutHMmZx1CQcjiyfmVa_7g,78,0,4.0,Las Vegas,"Pizza, Sandwiches, Italian, Restaurants"
1533,Cottage Cafe,WvcM5J7FyArSo2cio8Bduw,13,0,3.5,Las Vegas,"Restaurants, Ethiopian"
1535,Gordon Biersch,Y92uJXOUOZn8JvZAffV5mA,3,0,2.5,Las Vegas,"American (New), Restaurants"
1542,American Fish,LV-oONzEA22qiBEFK1sckA,288,0,3.5,Las Vegas,"Seafood, Restaurants, American (New)"
1544,Lasalsa Fresh Mexican Grill,cM4R0NNWdS2NSZga7bxCRQ,8,0,3.5,Las Vegas,"Restaurants, Mexican"
1555,Cafe Siena,8aRk2nVmVvhfNFW9TcsUfA,47,0,2.5,Las Vegas,"Restaurants, American (Traditional)"
1556,Firefly,5shgJB7a-2_gdnzc0gsOtg,1313,0,4.5,Las Vegas,"Tapas Bars, Tapas/Small Plates, Restaurants"
1563,Toscano Italian Steakhouse,RB_nmlTMCS2M06c6wz4ANg,50,0,4.0,Las Vegas,"Bars, Restaurants, Music Venues, Italian, Wine Bars, Steakhouses, Piano Bars, Arts & Entertainment, Nightlife"
1567,Dads Grilled Cheese,JhQvfo_WfX10TG9_7VO14g,63,0,3.5,Las Vegas,"Sandwiches, Restaurants"
1570,Marcos,JGt8I1xjA-2amBuXwXJPIw,5,0,4.5,Las Vegas,"Restaurants, Pizza"
1577,Los Burritos,ROAhwL6lyogjyD3BdmFzYA,14,0,3.5,Las Vegas,"Mexican, Restaurants"
1580,Taste A Chi-town Eatery,w3oV0d-i7KHJqvS4hKxk5A,22,0,3.5,Las Vegas,"Restaurants, Pizza"
1582,The Restaurant at Angel Park,dqLo6yZ7NMyV35ldGJHdzw,5,0,4.0,Las Vegas,"American (New), Restaurants, Breakfast & Brunch"
1583,Robertos Taco Shop,EH-WY1bmJz2yDZROQbNsxA,18,0,3.5,Las Vegas,"Fast Food, Restaurants, Mexican"
1584,888 Noodle Bar,5UvAxXy6BBgyuxv0B3ztjA,37,0,3.0,Las Vegas,"Thai, Asian Fusion, Chinese, Restaurants, Szechuan"
1588,Tapas by Alex Stratta,0keht9nVTliinChbGWWkkg,51,0,3.0,Las Vegas,"Bars, Restaurants, Basque, Nightlife, Tapas/Small Plates, Tapas Bars"
1592,ISLA Mexican Kitchen & Tequila Bar,lveadz48Q0_ke_p80D2rhg,206,0,4.0,Las Vegas,"Mexican, Nightlife, Restaurants, Bars"
1605,New Shanghai Restaurant,L7iOEZLuvd3vHoX8Efi_hw,27,0,2.5,Las Vegas,"Chinese, Restaurants"
1611,AA Hawaiian Bbq,UpnKwbOmB1Navg3WareTZA,7,0,2.5,Las Vegas,"Hawaiian, Restaurants, Barbeque"
1614,Noras Wine Bar and Osteria,ifEHr-ZnGFSKgJVsywiAFg,81,0,3.5,Las Vegas,"Bars, Italian, Wine Bars, Nightlife, Restaurants"
1619,Juice NV,3weo8OctYcKoS_AV9OrOgw,68,0,4.0,Las Vegas,"Food, Juice Bars & Smoothies, Vegetarian, Vegan, Restaurants"
1629,Montes Pizza Restaurant,3-SRpK7tywhjeA_WQ_Z9_g,3,0,2.0,Las Vegas,"Restaurants, Pizza"
1631,Birrieria Jalisco,NLTfEyC50pz8a29CYRqvtA,6,0,3.0,Las Vegas,"Restaurants, Mexican"
1636,Papa Geos,FclR3tCyp3wPCZoxHXn_jQ,20,0,4.0,Las Vegas,"Restaurants, Italian"
1639,Hotel San Remo,YeCZ17qKPRHg_UUBoZ8CEQ,5,0,2.5,Las Vegas,"Hotels & Travel, Event Planning & Services, Arts & Entertainment, Casinos, Restaurants, Hotels"
1651,Biscuits 2 Burgers,uhb7nSskHRm5RFbGkGlGwQ,183,0,4.0,Las Vegas,"Burgers, Breakfast & Brunch, Restaurants"
1656,Hamada of Japan,c-uuAPbSpRGR0vPUHlRQRw,63,0,3.0,Las Vegas,"Japanese, Restaurants, Sushi Bars"
1660,Mama Ds Pizzeria,PS6MUV_adG5JH3SZ4e_sCQ,24,0,3.0,Las Vegas,"Restaurants, Pizza"
1666,Honmachi,SZmei3pS7PxeIiPCQ5n3HQ,10,0,3.0,Las Vegas,"Barbeque, Japanese, Restaurants"
1669,Embers,6MpOzb5ImLdDXHsn4HwI-Q,149,0,4.0,Las Vegas,"Cocktail Bars, Nightlife, Steakhouses, Restaurants, American (New), Bars"
1670,Mr. Chop Chop,rdifwelsxkuUf-tw2O4o1g,55,0,3.5,Las Vegas,"Thai, Restaurants, Chinese"
1671,Thai Express @ Sahara,aolTlQzu7fMOGtiiEYiX2w,3,0,3.5,Las Vegas,"Restaurants, Thai"
1675,Oriental House,hIqq6npOS-mSl58H7uyCkg,59,0,4.5,Las Vegas,"Chinese, Asian Fusion, Restaurants, Thai"
1676,Harrys Dora Maria Family Restaurant,UNVYKGIq6jwcAnP1sT7jgg,5,0,4.0,Las Vegas,"Mexican, Restaurants"
1679,Myung Sung,3-Bm90nXNtwLFyDtlj9olQ,24,0,4.0,Las Vegas,"Do-It-Yourself Food, Restaurants, Korean, Food"
1683,Sushi In Summerlin,kBfz-4wxdyNb3OOip3e2xw,37,0,3.0,Las Vegas,"Japanese, Sushi Bars, Restaurants"
1684,Sitara Hookah Lounge,WXzA4jW-E2UtaFd3v86Xfw,28,0,3.5,Las Vegas,"Bars, Nightlife, Hookah Bars, Mexican, Restaurants"
1685,BK Whopper Bar,idPAwtnvruaB7YivrvFbzA,40,0,2.5,Las Vegas,"Fast Food, Restaurants"
1686,Well Being In The Box,l9bKROPyMVm5cfQXPX09ng,107,0,4.5,Las Vegas,"Japanese, Asian Fusion, Restaurants, Korean"
1687,Made In Italy Pizzeria Romana,38fDU-Bh7eD2oETpF24pAA,10,0,4.5,Las Vegas,"Italian, Pizza, Restaurants"
1690,Nikki Lees Sports Pub & Grill,W_qjGgy4LsEQnKKjIscDNg,34,0,3.5,Las Vegas,"Sports Bars, Bars, Pizza, Nightlife, Restaurants"
1694,The V Thai Cuisine,pJyfexq2aI4RfCG5vw1B4g,3,0,3.5,Las Vegas,"Restaurants, Asian Fusion, Thai"
1700,SEABLUE by Michael Mina,3XE-poXz9CeDao-Q7pqkTw,234,0,4.0,Las Vegas,"Mediterranean, Restaurants, Seafood"
1701,Cinnabon,xg6X-QhO5kTv9PtFqJp-OA,3,0,4.5,Las Vegas,"Food, Bakeries, Restaurants"
1703,Jammin Jerk Hut,IMIVelJKQ5fuqyFMFbzK-w,27,0,3.0,Las Vegas,"Caribbean, Ethnic Food, Food, Restaurants, Specialty Food"
1706,Bougainvillea Caf\xc3\xa9,zWo2a6QPIuC-sSJURJ02Hw,85,0,3.5,Las Vegas,"Diners, Restaurants"
1717,Brunos Pizza,BrclERrbZrQNRyBmDGawQQ,130,0,4.5,Las Vegas,"Pizza, Restaurants"
1719,Paradise Caf\xc3\xa9,VNr74A2-5_oqPN7bObPHuw,75,0,2.0,Las Vegas,"American (Traditional), Restaurants"
1721,Haggen Food & Pharmacy,y_JUlNQB45XhhJj1jAn4ag,20,0,1.5,Las Vegas,"Organic Stores, Grocery, Restaurants, Delis, Food, Bakeries"
1723,Trader Vics,j61zSbBRrNQPG4p-cydSmQ,47,0,3.0,Las Vegas,"Bars, Hawaiian, Nightlife, Restaurants"
1725,Che Inka Chicken,Qc-bULSBAyVh_qaKRWkF9A,20,0,3.5,Las Vegas,"Peruvian, Argentine, Restaurants"
1729,Kilroys,q7OKOkEK-pgAQNjDiVd4bA,12,0,3.0,Las Vegas,"American (Traditional), Burgers, Restaurants"
1734,Macayo Vegas,FIhNVl-AFxrjb1-puoFF_Q,21,0,3.5,Las Vegas,"Restaurants, Mexican"
1735,Mac Shack Spring Valley,YNHvFEvp9VDNwX5VhRanYQ,378,0,3.5,Las Vegas,"Restaurants, Italian"
1736,Bonnanos,M1hEQVMiND1rbiT8mo2j0g,144,0,3.5,Las Vegas,"Italian, Restaurants, Pizza"
1746,Don Beto Restaurant,sHFGkdx1ARhPT0efU70urA,9,0,3.5,Las Vegas,"Peruvian, Restaurants"
1747,La Mexicana Bakery & Deli,PelhNV5WsvEJjhUShubLvQ,14,0,4.0,Las Vegas,"Bakeries, Mexican, Food, Restaurants"
1749,Wings Restaurant,tKES42WXOySnst7LaTIJmA,4,0,1.5,North Las Vegas,"Chicken Wings, Restaurants"
1752,Vegas Cafe,q7iF6omNtpaeBXZscLuBxQ,11,0,4.0,Las Vegas,"Mexican, Breakfast & Brunch, Restaurants"
1753,Poppy Den,TA1dpJpodkG2NR7JJLIicQ,189,0,3.5,Las Vegas,"Asian Fusion, Gastropubs, Restaurants"
1757,The Coachmans Inn,WEPqQjRGviPyCKEmPhALSw,21,0,4.0,Las Vegas,"Restaurants, American (Traditional)"
1759,Winchells Pub & Grill,zRSUXYmoPraF1YSWG59gFQ,9,0,3.0,North Las Vegas,"Nightlife, Pubs, Restaurants, Bars, American (Traditional), American (New)"
1761,Sharis Rock & Roll Diner,Ej_5JlAQ2He6NBu_PSygGA,33,0,3.0,Las Vegas,"Diners, Restaurants"
1762,Hanks Philly Steaks,wejXAyl-ndyVpZx8x7OKpw,94,0,3.5,Las Vegas,"Cheesesteaks, Restaurants"
1764,Pasta China,z57kLRRnYXcaIhFZnxNJCA,57,0,4.0,North Las Vegas,"Ethnic Food, Specialty Food, Italian, Asian Fusion, Restaurants, Food"
1765,Big Daddys Pizzeria,Ch4mZlK2e5Ex1jbWPmr9Qw,7,0,2.0,Las Vegas,"Pizza, Restaurants"
1766,Zabas Mexican Grill,tNky09c0HBYiHxizht0gCQ,53,0,4.0,Las Vegas,"Restaurants, Mexican"
1767,Pho Huong Saigon,YwOmRv_m5leVtJ_HhtiWgw,26,0,2.0,Las Vegas,"Restaurants, Vietnamese"
1768,LVH - Las Vegas Hotel & Casino,LkMtMHVetws5_7QfRjPtlg,945,0,2.5,Las Vegas,"Event Planning & Services, Hotels, Hotels & Travel, Casinos, Arts & Entertainment, Restaurants"
1769,Yokohama Kaigenro,gGeuQKUBP7zAz2YTqpHHCw,82,0,3.5,Las Vegas,"Sushi Bars, Restaurants, Japanese"
1771,Tokyoto Sushi,FzY2g1J5IoMGmUDaw4ppFw,63,0,2.5,Las Vegas,"Restaurants, Sushi Bars, Japanese"
1778,Carls Jr,fnZrZlqW1Z8iWgTVDfv_MA,15,0,2.5,Las Vegas,"Mexican, Restaurants, Fast Food"
1780,Sherwood Forest Cafe,KJsGM_gLm597KEJ95PUfsw,48,0,2.5,Las Vegas,"American (Traditional), Restaurants, Breakfast & Brunch"
1785,Mia Kosher Bakery,sNiLWoLWRS56vWpgM6mQfg,4,0,5.0,Las Vegas,"Food, Kosher, Bakeries, Restaurants, Sandwiches"
1791,Pizza Hut,WY630Bgo202sOpiT57EN5g,4,0,4.0,Las Vegas,"Restaurants, Pizza"
1792,Hunan Jiu Jia,TkrydveE1Laf_LHoKFALNw,28,0,3.5,Las Vegas,"Food, Chinese, Restaurants"
1795,Salt N Pepper Southern Comfort Bar and Grill,8hAGLM_ZQa4CFhzvVcLczQ,33,0,2.5,Las Vegas,"Southern, Barbeque, Bars, Restaurants, American (Traditional), Nightlife, American (New), Comfort Food"
1797,TJs Steakhouse,wdsGP5rJinx0J5GcGzPQUw,60,0,4.0,Las Vegas,"Steakhouses, Restaurants"
1802,Sushi Hana,15_YllaQ7n_DOFTq1v0-lQ,8,0,3.5,Las Vegas,"Japanese, Buffets, Restaurants, Sushi Bars"
1804,Triple Play American Grill,95TwO5NbFeH7Kz7_OYr1Ig,81,0,4.5,Las Vegas,"Chicken Wings, Cheesesteaks, American (Traditional), Restaurants, Burgers"
1809,Flavor Flavs House of Flavor,VlnOGlkwsWaWqyzDxvMMMA,54,0,2.5,Las Vegas,"American (New), Restaurants"
1820,Desnudo Tacos,Dfbg3m2ce1VUzJ5i6Z7IuA,58,0,4.0,Las Vegas,"Restaurants, Mexican"
1821,British Foods,tE3EtnE80cGMm_LF8ufyCg,3,0,4.5,Las Vegas,"Grocery, Food, Restaurants, British"
1823,The Caravan Cafe,usYgG3D5SLGym90zTFG7QA,17,0,3.0,Las Vegas,"American (Traditional), Restaurants"
1827,Robertos Taco Shop,r8WvwxtzK2QAMAciMANz6w,4,0,3.5,Las Vegas,"Mexican, Restaurants, Fast Food"
1831,Mimis Cafe,pRlO48w4GkWEPEYIH2tHsw,66,0,3.0,Las Vegas,"American (Traditional), French, Restaurants, Breakfast & Brunch"
1833,T.G.I. Fridays,E-3LCDxXg8ojxDe4c7VZ1g,45,0,3.0,Las Vegas,"American (Traditional), Restaurants, American (New)"
1836,Kellys Prime Steak & Seafood,mRgTkfoI3L-89a0oNMGAOA,34,0,2.5,Las Vegas,"Seafood, Arts & Entertainment, Nightlife, Steakhouses, Restaurants, Music Venues"
1839,Itsy Bitsy,iJ4uoZkPNJ39Vfh0HirI3w,333,0,4.0,Las Vegas,"Ramen, Sushi Bars, Japanese, Bars, Asian Fusion, Restaurants, Cocktail Bars, Nightlife"
1842,Indian Bowl Cuisine,5XqlvHsByE4GFgTZtZDXgQ,25,0,4.0,Las Vegas,"Restaurants, Indian, Food, Specialty Food, Ethnic Food"
1846,Nour Deli And Bakery,RslaL6v-H9e3o2R-WrJKpA,5,0,4.0,Las Vegas,"Mediterranean, Restaurants, Bakeries, Food"
1850,Lj Bar & Grill,31BSLQveLV7eeIoWNxhTaw,5,0,4.5,Las Vegas,"Nightlife, Restaurants, Bars, Pubs, Sports Bars, American (New)"
1853,Smoke N Pig,GsXmR2sfhxj1mH18pTwuPw,3,0,3.5,Las Vegas,"Restaurants, Sandwiches, Food Trucks, Food, Barbeque, Specialty Food, Street Vendors"
1856,Vinny-Boys Italian Market Place,6rjqU2x9A6BErUxh6THz6A,13,0,3.0,Las Vegas,"Delis, Italian, Restaurants"
1858,KFC,2svMs0mYf-xj2UsAp0qqHw,8,0,2.0,North Las Vegas,"Chicken Wings, Fast Food, Restaurants"
1861,Mr. Willys Chicken & Fish,xOkeMi5FqXfJy38bFjeiiA,6,0,4.0,North Las Vegas,"Soul Food, Restaurants, Seafood"
1862,Garden of the Dragon,z3UY-ohjuIsyVmy69GGVhw,10,0,4.0,Las Vegas,"Chinese, Restaurants"
1863,Cemitas Poblanas  Mi Chula Puebla,l1UfMEHHQni1ewUY5xe_QA,4,0,5.0,Las Vegas,"Ethnic Food, Street Vendors, Food, Mexican, Specialty Food, Restaurants"
1870,DJ Hollywoods Pizza & Gyros,w-ADkvhj2reSoONd_UXa4g,11,0,3.5,Las Vegas,"Restaurants, Greek, Pizza"
1875,Shilla Korean BBQ,pTJ8f4AfUW6uwKGdawLcfg,46,0,3.5,Las Vegas,"Korean, Restaurants, Barbeque"
1876,Carmines,FevycwulBfHEZt77dv2EyA,38,0,3.5,Las Vegas,"Nightlife, Sports Bars, Restaurants, Italian, Bars"
1885,La Salsa Cantina,C2yaxqgm99TX8uTFpManKA,181,0,3.5,Las Vegas,"Restaurants, Mexican, Bars, Venues & Event Spaces, Nightlife, Event Planning & Services"
1892,Brentwood Cafe & Tavern,7IkSGKKiWhfkXQBCT8EOgA,184,0,3.5,Las Vegas,"Beer, Wine & Spirits, Nightlife, Venues & Event Spaces, Food, Restaurants, Event Planning & Services, American (New), Pubs, Karaoke, Bars, Sports Bars"
1893,Pho Lan,2lPLbTenaBH3SGHgpwM54A,95,0,4.0,Las Vegas,"Soup, Vietnamese, Restaurants"
1899,Empress Court,SZ5KO1KNiwtrktKo5mpuLA,21,0,3.5,Las Vegas,"Italian, Restaurants, Seafood, Chinese, Steakhouses"
1913,Star Trek the Experience,kQGw66MGiK4mIXfV_kVZTA,18,0,4.5,Las Vegas,"Restaurants, Arts & Entertainment"
1915,Mega Ramen & Thai Noodle,sQT0FtN5tpsS3TxBd2FFRw,14,0,3.5,Las Vegas,"Restaurants, Thai"
1918,Jerseys Bar & Grill,HcFNeUjeqzhHw1Lk0FZarg,5,0,4.0,Las Vegas,"Bars, Sports Bars, American (Traditional), Nightlife, Restaurants"
1924,Terra Rossa,46JVW4pwLDRIye4gYJboSw,100,0,3.0,Las Vegas,"Restaurants, Italian"
1928,Cheerful House Chinese Cuisine,qy6RM3qsgXTanVH-TlJaXQ,91,0,4.5,Las Vegas,"Food, Restaurants, Juice Bars & Smoothies, Chinese"
1930,Cabo Mexican Restaurant,g4JlY5lfQVB4UxApwyYm4w,7,0,2.0,North Las Vegas,"Tapas/Small Plates, Restaurants, Mexican, Tex-Mex"
1932,Boardhouse Serious Sandwiches,Me5FHm24cY34eDD2P0QmUw,18,0,3.5,Las Vegas,"Restaurants, Sandwiches"
1934,My Buddys Greek Cafe,DIB8aZ0EVaPnbpU27-lEsA,24,0,4.5,Las Vegas,"Restaurants, Cafes, Greek"
1937,Grand Italia,M5Nvx_jkTf56Ne7tuXgCLQ,60,0,2.0,Las Vegas,"Restaurants, Pizza"
1938,Aranya Thai Bistro,vpoXE7CsEMZNzBMDvkuqHg,76,0,3.5,Las Vegas,"Restaurants, Thai"
